mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
74.26820855140686,10.915607486527014,0.6082706928253174,0.05503413021409229,1,balanced,l2,lbfgs,"{'C': 1, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'lbfgs'}",0.9227967953386744,0.9281929471953225,0.9230489357831545,0.9305479201026204,0.9242204496011602,0.9257614096041864,0.0030771437247133666,13,0.935063752276867,0.9352223032069971,0.9348875330115655,0.9327329785782508,0.9351560719981773,0.9346125278143715,0.0009464885645628085
880.1624728679657,30.755171897889333,2.277610349655151,1.3351128683013964,1,balanced,l1,liblinear,"{'C': 1, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'liblinear'}",0.9224890829694323,0.9270966563128084,0.9228810476536923,0.9318181818181818,0.9221860296778863,0.9252941996864003,0.0037192444414554954,14,0.9357764711244815,0.9364457007385794,0.9338489535941765,0.9337036699754121,0.9346211672513555,0.934879192536801,0.0010741396025947753
93.81349263191223,12.774133228634316,0.6669799327850342,0.05234748294815405,10,balanced,l2,lbfgs,"{'C': 10, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'lbfgs'}",0.9227967953386744,0.9273026918146859,0.9236655128438696,0.9271062271062271,0.9243056816119077,0.925035381743073,0.0018357215285178799,15,0.9370980249053505,0.9374942969249019,0.9355691242139798,0.9349608307524139,0.9366846090685157,0.9363613771730324,0.0009507713638302708
253.08964705467224,12.553092968226867,1.0816009044647217,0.24595574707946688,1,balanced,l2,liblinear,"{'C': 1, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'liblinear'}",0.9224326292789512,0.9271862422246615,0.9225454545454546,0.9294742626854735,0.9224075416968818,0.9248092260862846,0.0029649193605856073,16,0.9361837906828334,0.9366222870691228,0.9351797020908305,0.9339704209328783,0.9361973822228303,0.9356307165996991,0.0009560552969552114
108.14676694869995,20.591452034171684,0.6315499305725097,0.04746312243862962,100,balanced,l2,lbfgs,"{'C': 100, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'lbfgs'}",0.9242838898011312,0.9250503939893715,0.9236376890832878,0.924345118153508,0.9230769230769231,0.9240788028208444,0.0006716127270079993,17,0.9373717100761757,0.939605906825767,0.9366187542778919,0.9359781121751026,0.9367897403130847,0.9372728447336044,0.0012482395351271363
159.62207951545716,9.777020929240464,1.2872844696044923,0.14271838846648063,0.1,balanced,l2,liblinear,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'liblinear'}",0.9216539717083787,0.9253405994550409,0.9195443861869463,0.9305631492618918,0.9208529092880375,0.9235910031800592,0.0039823677952846035,18,0.9301397205588823,0.929378146686624,0.9289696749920674,0.9277752605346624,0.928179799719063,0.9288885204982599,0.0008430248320557527
1795.3189474105834,89.9069992148502,0.234124755859375,0.07787169655947344,100,balanced,l1,liblinear,"{'C': 100, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'liblinear'}",0.9205249726576741,0.9243759177679882,0.9214507016584654,0.9269456681350955,0.9231328366345629,0.9232860193707573,0.0022625712188639054,19,0.9381645598503172,0.9400685714285715,0.9383933872219938,0.9365137279941622,0.9374343996714279,0.9381149292332946,0.001176748551692861
457.0894298553467,55.14258583402895,0.8740796566009521,0.11351105300213389,100,balanced,l2,liblinear,"{'C': 100, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'liblinear'}",0.9195989061075661,0.9239809034153507,0.9219547775346463,0.9262114537444934,0.9236085849399782,0.923070925148407,0.0022036678550219047,20,0.9381161007667032,0.9404500548847421,0.9384791048184516,0.9368810186664233,0.9380021913805697,0.938385694103378,0.0011622490329942642
42.378926515579224,2.1190341732906672,4.59096622467041,2.6834342023394955,0.1,balanced,l2,lbfgs,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'lbfgs'}",0.9196525515743756,0.9253948084951897,0.9186844958438742,0.9305631492618918,0.9210193385143683,0.9230628687379401,0.004397012146893715,21,0.9298866213151927,0.9284807831762146,0.9281767955801105,0.9272159065175053,0.9279116102155407,0.9283343433609128,0.0008815256156201473
393.20020990371705,22.320957623117213,1.4797438621520995,0.4823716820083582,10,balanced,l2,liblinear,"{'C': 10, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'liblinear'}",0.9206927985414768,0.9240645634629494,0.9211149571871015,0.9260686112639882,0.9227974568574023,0.9229476774625838,0.0019724893367417287,22,0.9375969345862604,0.9404555016921248,0.9378680666514494,0.9362090191965711,0.9374458183145503,0.9379150680881914,0.001391978385375419
2142.102008867264,67.52800611790799,2.8136329650878906,1.2913225812508706,10,balanced,l1,liblinear,"{'C': 10, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'liblinear'}",0.9209183673469388,0.9242340854889011,0.9207794572937534,0.9261228230980751,0.922127427845344,0.9228364322146024,0.002057503612211906,23,0.9376767953280409,0.9399021982541932,0.9377453217708809,0.9365079365079365,0.9376797698945349,0.9379024043511173,0.0011017129108810246
63.27576084136963,1.5946886111720335,1.0882083892822265,0.42964121598967375,0.1,balanced,l1,liblinear,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'liblinear'}",0.9184704184704184,0.9199927758714105,0.9156626506024096,0.9274836838288615,0.9192591260564646,0.920173730965913,0.003938420425714759,24,0.9230491492530577,0.9227992600279745,0.9218566922036954,0.920549178483007,0.921649855907781,0.9219808271751031,0.0008928285216551001
0.6447590351104736,0.06262095981950393,0.0,0.0,0.1,balanced,l1,lbfgs,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,25,,,,,,,
1.4443064689636231,1.0374307201240816,0.0,0.0,0.1,balanced,elasticnet,lbfgs,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,25,,,,,,,
2.3943480491638183,1.5559872339865717,0.0,0.0,0.1,balanced,elasticnet,liblinear,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,25,,,,,,,
1.699719524383545,0.07839416297730495,0.0,0.0,0.1,,l1,lbfgs,"{'C': 0.1, 'class_weight': None, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,25,,,,,,,
0.7892484188079834,0.08971442447358839,0.0,0.0,0.1,,elasticnet,lbfgs,"{'C': 0.1, 'class_weight': None, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,25,,,,,,,
0.9021678924560547,0.1438977087058361,0.0,0.0,0.1,,elasticnet,liblinear,"{'C': 0.1, 'class_weight': None, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,25,,,,,,,
0.7692967414855957,0.04697173833627855,0.0,0.0,1,balanced,l1,lbfgs,"{'C': 1, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,25,,,,,,,
1.0088021755218506,0.08859374809619677,0.0,0.0,1,balanced,elasticnet,lbfgs,"{'C': 1, 'class_weight': 'balanced', 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,25,,,,,,,
1.0028027057647706,0.02275145859313256,0.0,0.0,1,balanced,elasticnet,liblinear,"{'C': 1, 'class_weight': 'balanced', 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,25,,,,,,,
0.9657662868499756,0.07025637002304111,0.0,0.0,1,,l1,lbfgs,"{'C': 1, 'class_weight': None, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,25,,,,,,,
1.2635772228240967,0.24562046116610492,0.0,0.0,1,,elasticnet,lbfgs,"{'C': 1, 'class_weight': None, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,25,,,,,,,
1.1415024280548096,0.05552839157325847,0.0,0.0,1,,elasticnet,liblinear,"{'C': 1, 'class_weight': None, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,25,,,,,,,
1.0773119449615478,0.07066360281208041,0.0,0.0,10,balanced,l1,lbfgs,"{'C': 10, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,25,,,,,,,
1.1654457092285155,0.02919456762413217,0.0,0.0,10,balanced,elasticnet,lbfgs,"{'C': 10, 'class_weight': 'balanced', 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,25,,,,,,,
1.1881351470947266,0.0342911002997035,0.0,0.0,10,balanced,elasticnet,liblinear,"{'C': 10, 'class_weight': 'balanced', 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,25,,,,,,,
1.1245392322540284,0.045270607788466456,0.0,0.0,10,,l1,lbfgs,"{'C': 10, 'class_weight': None, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,25,,,,,,,
1.1646169185638429,0.04917707165573388,0.0,0.0,10,,elasticnet,lbfgs,"{'C': 10, 'class_weight': None, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,25,,,,,,,
1.1981514930725097,0.06863579128582943,0.0,0.0,10,,elasticnet,liblinear,"{'C': 10, 'class_weight': None, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,25,,,,,,,
1.1518577575683593,0.04513028151853679,0.0,0.0,100,balanced,l1,lbfgs,"{'C': 100, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,25,,,,,,,
1.2056375980377196,0.07682621703133789,0.0,0.0,100,balanced,elasticnet,lbfgs,"{'C': 100, 'class_weight': 'balanced', 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,25,,,,,,,
1.2007465362548828,0.06368664079756305,0.0,0.0,100,balanced,elasticnet,liblinear,"{'C': 100, 'class_weight': 'balanced', 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,25,,,,,,,
1.1452756881713868,0.05261887166271718,0.0,0.0,100,,l1,lbfgs,"{'C': 100, 'class_weight': None, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,25,,,,,,,
1.2021900177001954,0.08240273966765578,0.0,0.0,100,,elasticnet,lbfgs,"{'C': 100, 'class_weight': None, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,25,,,,,,,
1.1563433170318604,0.09510870039063382,0.0,0.0,100,,elasticnet,liblinear,"{'C': 100, 'class_weight': None, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,25,,,,,,,
