mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_auto_class_weights,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
4.2294165134429935,0.060783309229291406,0.10325675010681153,0.010662087424279935,Balanced,0.1,5,250,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 250}",0.9293748847501383,0.9306602906014346,0.9275735294117647,0.9332840510072076,0.9371196754563894,0.9316024862453869,0.0033271450542020757,12,0.9530962034647991,0.9546838947854176,0.9535226853559572,0.9536106243659503,0.9524774359918954,0.9534781687928039,0.0007239703064530848
3.877893590927124,0.05832791187356387,0.1092808723449707,0.013630364690913301,Balanced,0.8,4,250,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.8, 'max_depth': 4, 'n_estimators': 250}",0.9309366130558183,0.9302938960060286,0.9338083630226889,0.9285848878839269,0.9335841956726246,0.9314415911282173,0.001996262698505098,13,0.9845086485459038,0.9838073982620258,0.9833404527979496,0.9839958208671701,0.9832004555808656,0.9837705552107829,0.00047050727332939026
3.3231750965118407,0.030889809513167027,0.16276803016662597,0.11454134079067955,Balanced,0.5,4,200,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.5, 'max_depth': 4, 'n_estimators': 200}",0.9290395057105411,0.9284916201117318,0.9303362437302619,0.9343065693430657,0.9338057057617005,0.9311959289314601,0.0024161756897755435,14,0.9709893612035432,0.9712088530432336,0.9708046300201509,0.9701625368869736,0.9709839216237753,0.9708298605555352,0.00035742636548869984
3.2188270568847654,0.0403122689114449,0.09951605796813964,0.007510697260462958,Balanced,0.8,5,150,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.8, 'max_depth': 5, 'n_estimators': 150}",0.931573986804901,0.9300659754948162,0.9293610642683156,0.933433905336602,0.9314092953523239,0.9311688454513917,0.001402629452262537,15,0.9826874733197363,0.982870699881376,0.9811052706350334,0.9818974504786276,0.979481845688351,0.9816085480006249,0.0012342384443734772
3.3650636672973633,0.04884380331127586,0.16505093574523927,0.1190971650124415,Balanced,0.8,4,200,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.8, 'max_depth': 4, 'n_estimators': 200}",0.9307154993392487,0.9305555555555556,0.9310151430173864,0.9282748206870517,0.9342080599812559,0.9309538157160997,0.0018966437194054663,16,0.9792966534316506,0.9781849088676929,0.9777714852045872,0.9795763993948563,0.9781387223192786,0.9785936338436132,0.0007085186878890625
2.5943471908569338,0.033965425442479574,0.09628176689147949,0.012397248658055337,Balanced,0.5,5,100,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 100}",0.931542622645029,0.9282403115149268,0.9295774647887324,0.9332093023255814,0.9301981114608406,0.930553562547022,0.0017006725901705685,17,0.9658163503241151,0.9650284435325935,0.9648264616818076,0.9634798790416376,0.9639148856916702,0.9646132040543648,0.0008291607451520947
3.7595476150512694,0.02420165115524723,0.10556349754333497,0.012210807295054034,Balanced,0.5,3,300,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 300}",0.9258016405667412,0.9287706899758229,0.9273266592510196,0.9359477124183007,0.9341250695861941,0.9303943543596158,0.003947102256682652,18,0.9677660469027376,0.9672628776911222,0.9657326681896592,0.9674496801008733,0.9672207695181173,0.9670864084805018,0.000703659250052639
3.698515033721924,0.028852011185700147,0.16385326385498047,0.127797390525191,Balanced,0.1,5,200,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200}",0.9268382352941177,0.9292262559589293,0.9264624977076839,0.9330134711201329,0.9350744896082398,0.9301229899378207,0.0034019164809436617,19,0.9489767826007158,0.9504641117544343,0.9492583918813428,0.95,0.948358099431297,0.949411477133558,0.0007451708293192742
3.3852952480316163,0.046663770671321596,0.10050950050354004,0.008285208701305762,Balanced,0.5,3,250,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 250}",0.9278657968313141,0.928955666852161,0.9259190836874192,0.9369268201384989,0.9309131320614928,0.9301160999141773,0.003769524752052263,20,0.9629939562993957,0.9638834589965559,0.9613223754469054,0.9644154634373544,0.9639731893502141,0.9633176887060853,0.0010991782521543865
2.912850046157837,0.05823942426888919,0.09977030754089355,0.00913485846073108,Balanced,0.8,4,150,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.8, 'max_depth': 4, 'n_estimators': 150}",0.9297256670424653,0.9281974569932685,0.9281191806331471,0.9289597000937208,0.9339058999253174,0.9297815809375838,0.002142972003592214,21,0.9731786368547137,0.9716644773878776,0.9709411323584551,0.9720827663867123,0.9721257625527921,0.9719985551081102,0.0007274086879790485
2.650980567932129,0.05182773952188575,0.09717826843261719,0.008885329232177972,Balanced,0.8,5,100,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.8, 'max_depth': 5, 'n_estimators': 100}",0.9292399850243355,0.9271028037383178,0.9274389106509979,0.9337089201877934,0.9310216256524981,0.9297024490507884,0.0024448996990425625,22,0.9727191623233319,0.9734887656294068,0.9715330863386953,0.9734962406015037,0.9698899555139312,0.9722254420813738,0.0013702940505032485
2.477156734466553,0.044573271616863065,0.09532008171081544,0.014250943463404556,Balanced,0.8,4,100,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.8, 'max_depth': 4, 'n_estimators': 100}",0.9291573452647278,0.9281070035296303,0.927922920140819,0.9296933433059088,0.931948822547747,0.9293658869577666,0.0014483931980032064,23,0.9632592316993768,0.9610546349162141,0.9611438651873172,0.9619959115406058,0.9623088720546544,0.9619525030796338,0.0008119710963167885
4.232311153411866,0.06766775851837294,0.10282816886901855,0.010523125188518665,Balanced,0.1,4,300,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300}",0.9276798825256976,0.9269632070291048,0.9256682533870377,0.9335297366967409,0.9326481923288676,0.9292978543934899,0.0031741457703399895,24,0.949476391695756,0.9480055020632737,0.9477351916376306,0.9478655600898711,0.947190033435625,0.9480545357844313,0.0007627758971941336
2.86126914024353,0.055056826544946466,0.0961827278137207,0.008881180135047097,Balanced,0.5,4,150,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.5, 'max_depth': 4, 'n_estimators': 150}",0.9254508272913181,0.9277777777777778,0.9275041505257332,0.9308738587665363,0.9340516440646479,0.9291316516852026,0.0030090468034892426,25,0.9639731893502141,0.9638767340098687,0.9633317822242904,0.9621747211895911,0.9651861863261406,0.9637085226200209,0.0009773754377814866
2.9804163932800294,0.02886143431439721,0.15529203414916992,0.12137904557337395,Balanced,0.5,3,200,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 200}",0.9256781865477518,0.9266580454461482,0.9249171880750828,0.9356638155448121,0.9314866112650046,0.9288807693757599,0.004091629075266598,26,0.9575146780084138,0.9592697280014828,0.956746765249538,0.9597885070265758,0.9597181662263014,0.9586075689024623,0.001242859338955903
3.781194496154785,0.04536317417674752,0.10503110885620118,0.006433481040918524,Balanced,0.1,4,250,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 250}",0.9267667521054559,0.926731226018637,0.9252421860720161,0.9327453142227122,0.9304538799414348,0.9283878716720512,0.002775735474281186,27,0.946062271062271,0.9444672974084739,0.9449906260002744,0.9447443051870826,0.9434754816911698,0.9447479962698544,0.0008347797606438067
3.83701605796814,0.04905960772769079,0.10932912826538085,0.01086644707018265,Balanced,0.8,3,300,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.8, 'max_depth': 3, 'n_estimators': 300}",0.9255857544517339,0.9287983554475799,0.9249439880507841,0.9300581286330396,0.9319626168224299,0.9282697686811134,0.0026600568364885226,28,0.9767112954931171,0.9762970642288299,0.9756074590318328,0.9750588235294118,0.9750564759036144,0.9757462236373613,0.0006636739416832398
2.413159227371216,0.04678567726082203,0.09948372840881348,0.005712614255505112,Balanced,0.5,4,100,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.5, 'max_depth': 4, 'n_estimators': 100}",0.9233321046811648,0.9262536873156342,0.9260143198090692,0.9328136599851522,0.9324473975636767,0.9281722338709395,0.0037837580665363475,29,0.9550764116533542,0.9554251928495543,0.9555617147080562,0.954027758565039,0.9567347693445503,0.9553651694241108,0.0008706417929833714
3.162272644042969,0.021591996120149774,0.09778275489807128,0.007720012827643685,Balanced,0.1,5,150,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 150}",0.9240344133260113,0.9260273972602739,0.92490407454778,0.9318891132733614,0.9325760351777208,0.9278862067170295,0.0036111590684411348,30,0.943546177034804,0.9440533869640735,0.9436323771240636,0.9440760894416754,0.9425077568899434,0.943563157490912,0.0005696269383549853
3.1252227306365965,0.043274964073246464,0.10361518859863281,0.014784085080292563,Balanced,0.8,2,250,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.8, 'max_depth': 2, 'n_estimators': 250}",0.9249861085386183,0.9307734908621008,0.926164610568956,0.9260355029585798,0.9259395725865881,0.9267798571029686,0.0020398683277379113,31,0.9546398412625168,0.955013150002307,0.9539043053378814,0.9536631472174835,0.9532632743362832,0.9540967436312944,0.000641009373791012
3.4457778930664062,0.04105213678895682,0.10120501518249511,0.008349204230319629,Balanced,0.8,3,250,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.8, 'max_depth': 3, 'n_estimators': 250}",0.9265283230510376,0.9270290394638868,0.9236499068901304,0.9277424185698241,0.9277736411020104,0.926544665815378,0.0015204937401089994,32,0.9727673959996244,0.9712142522269105,0.9715786511584279,0.9709893612035432,0.9713937347589571,0.9715886790694925,0.0006207825399416317
3.31205153465271,0.0429156288497812,0.15625195503234862,0.1145775351155036,Balanced,0.1,4,200,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200}",0.9242009132420091,0.924140440240131,0.9238060517681371,0.9315018315018315,0.928688674083531,0.9264675821671279,0.0030956109992798767,33,0.942734496301032,0.9404474415637673,0.9408545761320626,0.9393925595373617,0.9391842680262199,0.9405226683120886,0.0012709418621813149
3.461871099472046,0.044572170865107924,0.10480451583862305,0.02250533714518761,Balanced,0.8,2,300,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.8, 'max_depth': 2, 'n_estimators': 300}",0.924102184376157,0.9254337393872277,0.9275683665927569,0.9268745360059392,0.9282155379221259,0.9264388728568415,0.001489463230875952,34,0.9605305876350818,0.9587075270808258,0.9578898658028691,0.9589142618926305,0.9562927370171872,0.9584669958857189,0.0013839648698370879
2.0862729072570803,0.03110746380675151,0.14920172691345215,0.12364772541391501,Balanced,0.5,5,50,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 50}",0.9260829493087558,0.9246600514516722,0.9231615624426921,0.9297018770702982,0.9266862170087976,0.9260585314564432,0.002191653642185308,35,0.9491089472717251,0.9492693686242073,0.9502574475910261,0.9492740305090976,0.9500919117647059,0.9496003411521524,0.00047558804334888117
3.0585774421691894,0.06001384821522519,0.16412668228149413,0.12147116523107428,Balanced,0.8,3,200,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.8, 'max_depth': 3, 'n_estimators': 200}",0.9248598130841121,0.9255615370335994,0.9255003706449222,0.9274766355140187,0.9266666666666666,0.9260130045886639,0.0009344470833167871,36,0.9671786731406695,0.9653661492565142,0.9661799692121099,0.9659578436858794,0.9662732658487662,0.9661911802287879,0.0005860252612961248
2.0791582584381105,0.02285218900086386,0.16162190437316895,0.13304099634568867,Balanced,0.8,5,50,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.8, 'max_depth': 5, 'n_estimators': 50}",0.9244724176231025,0.9227364927162087,0.9255220846423952,0.9264678644193369,0.9279645363871445,0.9254326791576377,0.0017709560377944537,37,0.9570688378978535,0.9564935965601739,0.9541072828744062,0.9567147613762487,0.9537425632984365,0.9556254084014238,0.0014052572783332226
3.7275533199310305,0.035208765320481006,0.09812650680541993,0.010845582770137445,Balanced,0.1,3,300,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300}",0.9221229254057998,0.924112829845314,0.920479302832244,0.9332355099046221,0.9265536723163842,0.9253008480608728,0.0044561486793797235,38,0.9373522458628841,0.9388628397141167,0.9377842459523377,0.9386436049157942,0.9367870938423085,0.9378860060574883,0.0007785914389259474
2.602962589263916,0.019021221684736987,0.09766626358032227,0.012404896633297982,Balanced,0.5,3,150,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 150}",0.9214853131350452,0.9232182218956649,0.9198975859546452,0.9310600444773907,0.9289777940906588,0.924927791910681,0.004337817444679412,39,0.9526264904930712,0.9526529108327192,0.950284874104025,0.9528067102958798,0.9516885985092481,0.9520119168469886,0.0009494716495130483
2.814865779876709,0.056335089820807274,0.15023632049560548,0.11345747583516516,Balanced,0.8,2,200,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.8, 'max_depth': 2, 'n_estimators': 200}",0.9232192414431082,0.9248809087577867,0.9267844002943341,0.9253731343283582,0.9240344133260113,0.9248584196299197,0.0012116707488718456,40,0.9496786042240588,0.9500091894872266,0.9483344039643938,0.9485179407176287,0.9469776820494019,0.948703564088542,0.0010774752891528887
3.397002649307251,0.04678130127651363,0.09338808059692383,0.008369850075684892,Balanced,0.5,2,300,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.5, 'max_depth': 2, 'n_estimators': 300}",0.9196247930844216,0.9228796482872321,0.9197587278376896,0.9307479224376731,0.9301983835415136,0.9246418950377061,0.004904697393817836,41,0.9504732151061288,0.951324990798675,0.9486238532110092,0.9499770114942528,0.9489285550406094,0.9498655251301349,0.0009931181659164176
1.971757745742798,0.0294788663809698,0.15055651664733888,0.12727619986034813,Balanced,0.8,4,50,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.8, 'max_depth': 4, 'n_estimators': 50}",0.9237569060773481,0.922514619883041,0.9212785388127854,0.9272425861116228,0.9278123854891902,0.9245210072747975,0.002583145549446275,42,0.9472429756611817,0.9426641102894184,0.9432290477277917,0.9448487344958579,0.9453529384819752,0.9446675613312449,0.0016259435408081137
2.5883697509765624,0.05463117086033718,0.09063544273376464,0.008851602328011951,Balanced,0.1,5,100,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}",0.9203636363636364,0.9239170003640335,0.9222666182346531,0.928688674083531,0.9265187340851219,0.9243509326261952,0.0029646773616150497,43,0.9367698531751443,0.9358490566037736,0.9353739951859757,0.9359440305288025,0.9348398221254197,0.9357553515238232,0.0006414391234122115
3.4011963844299316,0.12951934428007422,0.09568977355957031,0.008541982300260794,Balanced,0.1,3,250,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 250}",0.9214259730811204,0.9237472766884531,0.9188993482983345,0.9326747164288328,0.9249500272578594,0.92433946835092,0.0046536694024817615,44,0.9353857330972165,0.9351439731129076,0.9349128540305011,0.9349563953488372,0.9340654354040931,0.9348928781987113,0.0004461052897012457
2.838844156265259,0.031453394960159774,0.09731559753417969,0.009515992477904082,Balanced,0.1,4,150,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 150}",0.9219290263876251,0.9222403480152257,0.9212055192447349,0.9293666727505019,0.925757850789617,0.9240998834375409,0.0030671081430651242,45,0.9370393958693477,0.9345862272459031,0.934561626429479,0.9344827586206896,0.9337868480725624,0.9348913712475962,0.0011138033942800936
3.0569973468780516,0.025363859657178987,0.09952683448791504,0.011164325242321204,Balanced,0.5,2,250,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.5, 'max_depth': 2, 'n_estimators': 250}",0.9192956713132795,0.9234992679355783,0.9203862269994535,0.9277329420396185,0.9284276038806517,0.9238683424337163,0.0037119445069622226,46,0.9477208107860222,0.9462404982141221,0.9456591345714024,0.9467461044912924,0.944708462803875,0.9462150021733426,0.0010128009637524824
2.648469161987305,0.02882784983142812,0.10027894973754883,0.01450989922114581,Balanced,0.8,3,150,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.8, 'max_depth': 3, 'n_estimators': 150}",0.9219910846953938,0.9227927595123753,0.922566371681416,0.9246791891389251,0.9262536873156342,0.923656618468749,0.0015810952200895282,47,0.960441497008765,0.9600333827893175,0.9596848934198332,0.9600444980068601,0.9594957827416813,0.9599400107932914,0.0003266642826599727
2.246339797973633,0.04424972201297409,0.09073901176452637,0.007486163556314218,Balanced,0.5,3,100,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 100}",0.9218348623853211,0.9225159525979946,0.9188795925791197,0.9277706303988238,0.9265350877192983,0.9235072251361114,0.003241573005636991,48,0.9424542509012914,0.9437482850086892,0.941460966373135,0.9427892524218607,0.9439948795318429,0.9428895268473638,0.0009164687965114922
2.9348536014556883,0.03766616820539806,0.15748190879821777,0.11641574331416925,Balanced,0.1,3,200,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200}",0.920479302832244,0.9219627014303821,0.9174941325148944,0.9309967141292442,0.9233556803768799,0.9228577062567289,0.004510369988062811,49,0.9317996558282764,0.9320450009072764,0.9310454113279305,0.9308500996918615,0.9303146932306996,0.9312109721972088,0.0006329467053492806
1.9378694534301757,0.038447215618132906,0.14940762519836426,0.11408305391408773,Balanced,0.5,4,50,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.5, 'max_depth': 4, 'n_estimators': 50}",0.9177284310156535,0.9197822141560799,0.921565059144677,0.9283489096573209,0.9249271137026239,0.922470345535271,0.0037715931126598655,50,0.9384468404531185,0.9383536696412311,0.9400875433157031,0.9391993441727012,0.9403719912472648,0.9392918777660038,0.0008249380353489928
2.30483021736145,0.0689005400644537,0.10108990669250488,0.00976568830225589,Balanced,0.8,3,100,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.8, 'max_depth': 3, 'n_estimators': 100}",0.9204650304484222,0.922879177377892,0.9193636862314866,0.9240436148586213,0.9243173905076049,0.9222137798848055,0.0019696388466670435,51,0.9513036280866326,0.9499425419443805,0.9503493931592497,0.9505497032982198,0.9491758872411735,0.9502642307459312,0.0007010091748330888
2.7305909633636474,0.02076411988814429,0.16002588272094725,0.13181359108142557,Balanced,0.5,2,200,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.5, 'max_depth': 2, 'n_estimators': 200}",0.9176255707762557,0.9183784766406108,0.9183784766406108,0.9284928492849285,0.9267492711370262,0.9219249288958864,0.004691502610788439,52,0.9430998264681706,0.9422717108565691,0.9394518801784576,0.9411711054359723,0.939660275968851,0.9411309597816041,0.0014255932034676867
2.454786682128906,0.02162905843236482,0.10125951766967774,0.010810143908424314,Balanced,0.8,2,150,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.8, 'max_depth': 2, 'n_estimators': 150}",0.9206465833945628,0.9207217058501913,0.9207161125319693,0.9245456214429961,0.9222929936305733,0.9217846033700585,0.001513155294708513,53,0.9429484253765404,0.9420250159773578,0.9442817932296432,0.9427083333333334,0.9405489194857299,0.9425024974805212,0.0012207840937029477
2.395866537094116,0.04492727442573736,0.09333691596984864,0.009959302145927709,Balanced,0.1,4,100,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100}",0.9192028985507247,0.9199059844512746,0.918958031837916,0.9273255813953488,0.9230213227322009,0.921682763793493,0.0031737665699662168,54,0.9305737964766089,0.9280643848623231,0.9293276626549634,0.9270297119118577,0.9271331828442438,0.9284257477499993,0.0013548274474073365
3.327990770339966,0.04547648711882249,0.09384498596191407,0.009345842347326027,Balanced,0.1,2,300,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 300}",0.9192321622600507,0.9178378378378378,0.9172823932240043,0.9273519796585543,0.9210478771454381,0.920550450025177,0.003641004857452273,55,0.928128816319146,0.9264632768361581,0.9267169368311735,0.9251805054151625,0.9251872574677376,0.9263353585738756,0.0010982056000989379
2.5832149505615236,0.02370888208520225,0.09405345916748047,0.012459104836522794,Balanced,0.1,3,150,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 150}",0.9155539516420065,0.9187432286023836,0.9157667386609071,0.9297415362213324,0.921104892579888,0.9201820695413035,0.005200382503005187,56,0.9279486832000723,0.9270056497175141,0.9265781630994311,0.9268380857698043,0.9266332565804325,0.9270007676734509,0.0004977332842421268
2.12692813873291,0.044707280604888065,0.09026002883911133,0.009346797608112684,Balanced,0.8,2,100,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.8, 'max_depth': 2, 'n_estimators': 100}",0.9190571898410378,0.9178429243575823,0.9206117989803351,0.9208029197080292,0.9196736174070717,0.9195976900588112,0.001082414294612256,57,0.9365201981187804,0.9358432228436321,0.935485337576722,0.9343629343629344,0.9328371755309494,0.9350097736866037,0.001291569923221328
2.9886356830596923,0.028098758128453985,0.08920254707336425,0.009586621430131151,Balanced,0.1,2,250,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 250}",0.9176002891217926,0.9165167326376394,0.9163217563433508,0.9267053701015965,0.9202741702741702,0.9194836636957099,0.0038762193399583655,58,0.9270056497175141,0.9240135287485908,0.9244227994227994,0.9231531978185424,0.9235622859203173,0.9244314923255528,0.001355773728788798
3.1575010299682615,0.049604746148162265,0.09689340591430665,0.011822417416721775,Balanced,0.8,1,300,"{'auto_class_weights': 'Balanced', 'learning_rate': 0.8, 'max_depth': 1, 'n_estimators': 300}",0.9155491119971004,0.9196444766914565,0.9174809989142236,0.9238597128838815,0.9201589595375722,0.9193386520048469,0.0027934893282250384,59,0.9296616694596676,0.9286814680561849,0.9281932944210669,0.9280282455187399,0.9278061570453415,0.9284741669002002,0.0006598649092322437
