mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
173.15565285682678,25.247786437146516,3.0531894683837892,0.477062458208583,0.1,,l2,liblinear,"{'C': 0.1, 'class_weight': None, 'penalty': 'l2', 'solver': 'liblinear'}",0.943366951124903,0.9478361669242659,0.9505483933038291,0.9486135350009696,0.9522709776751347,0.9485272048058204,0.0030071329385065798,1,0.9540141049173992,0.9544422435866466,0.9526338660615132,0.9526435447201664,0.9528365709867594,0.953314066054497,0.0007619857457435762
192.19551639556886,66.81756780041337,4.382552242279052,4.022422716830032,1,,l1,liblinear,"{'C': 1, 'class_weight': None, 'penalty': 'l1', 'solver': 'liblinear'}",0.9432720232333011,0.9466950959488273,0.9498173428186887,0.9475320637388263,0.9526923076923077,0.9480017666863902,0.0031494753222642904,2,0.9555254761674562,0.9566645731677859,0.9551158301158301,0.9541914574565858,0.9556650246305419,0.95543247230764,0.0008026435035021572
136.86371250152587,12.856600856144304,2.540469837188721,0.9474166192067038,0.1,,l2,lbfgs,"{'C': 0.1, 'class_weight': None, 'penalty': 'l2', 'solver': 'lbfgs'}",0.9426134160527336,0.9477958236658933,0.949798038084247,0.9480015521924718,0.9516470814871894,0.947971182296507,0.003019502244810801,3,0.9535130955832608,0.9534490259583314,0.9522797527047914,0.9522242122077544,0.9525282799961327,0.9527988732900543,0.0005667017290339047
63.39810090065002,8.797916825798888,1.8115509510040284,0.27200119661074534,0.1,,l1,liblinear,"{'C': 0.1, 'class_weight': None, 'penalty': 'l1', 'solver': 'liblinear'}",0.9435499515033947,0.9459825750242014,0.9496818970503181,0.9476744186046512,0.9491265118064888,0.9472030707978109,0.0022316480086084604,4,0.9497924109298059,0.9492344104719123,0.9485879797248371,0.9489445974013428,0.9487774234077511,0.9490673643871299,0.0004201295139005481
263.06468811035154,46.58070140895347,2.195833444595337,0.5694829128541993,1,,l2,lbfgs,"{'C': 1, 'class_weight': None, 'penalty': 'l2', 'solver': 'lbfgs'}",0.944294003868472,0.9455742785202401,0.9488067744418783,0.9442495126705653,0.9516657038320816,0.9469180546666474,0.002895511294929048,5,0.9584964004445089,0.9567277474254219,0.9565847298015164,0.9570807153214113,0.9566729459498623,0.9571125077885443,0.0007121761572596978
303.197470331192,19.212636801527196,5.654781818389893,3.301320936438402,1,,l2,liblinear,"{'C': 1, 'class_weight': None, 'penalty': 'l2', 'solver': 'liblinear'}",0.9450889404485692,0.9447781437705871,0.9477124183006536,0.9443146417445483,0.9507502885725279,0.9465288865673772,0.002419190259312796,6,0.9587000677048071,0.9579588286459844,0.9573574153667842,0.9570427639526455,0.9578825347758887,0.957788322089222,0.0005675854336087215
292.7895209789276,39.13448374421868,1.8989782810211182,0.18133254581574323,100,,l2,lbfgs,"{'C': 100, 'class_weight': None, 'penalty': 'l2', 'solver': 'lbfgs'}",0.9419953596287703,0.941040015464914,0.9456018518518519,0.9452775073028238,0.9477726574500768,0.9443374783396873,0.0024755416303019616,7,0.9592112893872028,0.9584741670690488,0.9573821130363435,0.9573161889109102,0.9572393822393822,0.9579246281285775,0.000786329838820561
1028.3658403873444,51.64691625199012,5.939168071746826,3.2725138655439094,10,,l1,liblinear,"{'C': 10, 'class_weight': None, 'penalty': 'l1', 'solver': 'liblinear'}",0.9438115466306237,0.9422704378148005,0.9450422751729439,0.941794821880475,0.9479768786127167,0.9441791920223119,0.00221950727396199,8,0.959477756286267,0.9586353532424857,0.9587240212663122,0.9583675837725448,0.9588710067178967,0.9588151442571012,0.0003696251916318589
333.16564736366274,81.57077087824983,2.423854637145996,0.8080867157319181,10,,l2,lbfgs,"{'C': 10, 'class_weight': None, 'penalty': 'l2', 'solver': 'lbfgs'}",0.9439288476411446,0.9421775285244633,0.9445940746440938,0.9406268249951334,0.948762233736327,0.9440179019082324,0.00274717917149014,9,0.9583917266708549,0.9580335152363935,0.9577260882154233,0.9581561654425976,0.9579150579150579,0.9580445106960654,0.00022418631287144736
1041.577328157425,52.29437677834985,0.9873928546905517,0.4808769710742953,100,,l1,liblinear,"{'C': 100, 'class_weight': None, 'penalty': 'l1', 'solver': 'liblinear'}",0.94276875483372,0.9414728682170542,0.9440492213035955,0.942367601246106,0.9479969183359014,0.9437310727872754,0.0022883730068085726,10,0.959284332688588,0.9589755979705242,0.9593543086366053,0.9581822576746435,0.9587319996134145,0.9589056993167551,0.0004249797101986275
416.8825502872467,51.437274081349734,2.47934775352478,0.4592005427160432,10,,l2,liblinear,"{'C': 10, 'class_weight': None, 'penalty': 'l2', 'solver': 'liblinear'}",0.94276875483372,0.9413131900058106,0.9440492213035955,0.9417721518987342,0.948016942626107,0.9435840521335935,0.0024071313810010465,11,0.9592458303118202,0.9588326246617704,0.9590841022172842,0.9578458861065455,0.9584259885913178,0.9586868863777476,0.0005033463028912029
407.79605650901794,69.52340749242597,1.0076889991760254,0.5102874225554245,100,,l2,liblinear,"{'C': 100, 'class_weight': None, 'penalty': 'l2', 'solver': 'liblinear'}",0.942653021818884,0.9387359441644048,0.9437295947762627,0.9411764705882353,0.9474899019042123,0.9427569866504,0.0028991059225007753,12,0.9597292724196278,0.9589133797370456,0.9591609878691219,0.9586193560862419,0.9582991060642667,0.9589444204352608,0.0004870226040204322
